内蔵,[ないぞう],◎,5060.1,"【名·他动词·サ变/三类】
1.（内中）包藏，（内部）装有，内置。
","露出計内蔵のカメラ。
内装曝光表的照相机。",5060.2
内地,[ないち],①,5061.1,"【名词】
1.本国，本土。（ 一国の領土内の土地。国内。）
2.内地。（海岸から遠く入った内部の土地。内陸。）
3.国内。（国内。）
",,
内定,[ないてい],◎,5062.1,"【名·自他·サ变/三类】
1.内定。
",,
内部,[ないぶ],①,5063.1,"【名词】
1.内部；里面。
2.内幕，内情。
","会社の内部の事情。
公司内部情况。",5063.2
内分泌1,[ないぶんぴ],③,5064.1,"【名词】
1.内分泌
",,
内分泌2,[ないぶんぴつ],③,5065.1,"【名词】
1.内分泌。（生体内の分泌腺が分泌物を直接に血液などの中へ出すこと。ないぶんぴ。）
",,
内面1,[ないめん],◎或②,5066.1,"【名词】
1.内部，里面。
2.心里，内心，精神方面。
",,
内面2,[うちづら],◎,5067.1,"【名词】
1.对自家人的态度。
","そとづらはいいが内面は悪い。
在外平易近人，在家凶横逼人。",5067.2
内容,[ないよう],◎,5068.1,"【名词】
1.内容。
","内容の空しい文章。
内容空洞的文章。",5068.2
内陸,[ないりく],◎,5069.1,"【名词】
1.内陆，内地。
","内陸国。
内陆国。",5069.2
綯う,[なう],①,5070.1,"【他动词·五段/一类】
1.搓，捻。（糸やひもなどを1本により合わせる。あざなう。よる。）
","なわを綯う。
搓绳。",5070.2
苗,[なえ],①,5071.1,"【名词】
1.【参考】 ;中文中的“苗”除了指作物的苗之外，还有“蒜苗”这样的苗，“鱼苗”、“猪苗”这样刚生来的动物，“火苗”这样形状类似苗的东西，后继者、子孙等的意思。
2.中国語の“苗”は，作物の苗のほか，（1）“蒜苗”（にんにくの芽）のように芽 （2）“鱼苗”“猪苗”のように生まれたばかりの動物 （3）“火苗”（ほのお）のように形が苗に似ているもの （4）後継者·子孫などの意味がある。
",,
萎える,[なえる],②,5072.1,"【自动词·一段/二类】
1.枯萎，蔫。
2.没力气，萎靡。
3.（衣服）变软，变得不笔挺。
","手足が萎えた。
手脚麻木了。",5072.2
尚且つ,[なおかつ],①,5073.1,"【副词】
1.而且，并且。（その上さらに。その上また。）
2.仍然，还是。（それでもまだ。それでもやはり。）
","礼儀正しく，尚且つ素樸な人柄です。
有礼貌而且又很朴实。",5073.2
中1,[ちゅう],①,5074.1,"【接头/接尾】
1.中（等），普通，一般。
2.中庸，不偏不倚。
3.……中，包含在其中。
4.中，内，里，表示在范围内。
5.中，里，表示其中最像样的。
6.命中。
7.三个之中的第二个。
","上中下。
上中下。",5074.2
中2,[じゅう],,5075.1,"【名词】
1.期间
【接头/接尾】
1.表示整个期间或区域全，整.
","空気中の酸素。
空气里的氧气。",5075.2
中3,[なか],①,5076.1,"【名词】
1.里边;内部(同うちがわ);(事物进行之)中;当中(同さなか);(许多事物之)中;其中;中间
2.【日本地名】
","一晚中眠れなかった。
一宿没能睡着觉。",5076.2
仲1,[なか],①,5077.1,"【名词】
1.交情；交谊；(人与人的)关系。（男女·夫婦·親子·兄弟·知人等の人間関係。）
2.《相关惯用语》
","２人は仲がいい。
他俩感情很好。",5077.2
仲2,[ちゅう],①,5078.1,"【名词】
1.仲。（人と人の間。）
2.第二，当中。（兄弟の第2番目。）
","仲裁。
仲裁。",5078.2
長雨,[ながあめ],◎或③,5079.1,"【名词】
1.长时间降雨，持续雨，连阴雨。连续下几天的雨，霖雨。（幾日も降り続く雨。霖雨。）
",,
長生き,[ながいき],③或④,5080.1,"【名·自动词·サ变/三类】
1.长寿。（通念において考えられる高齢に達するまで生きること。）
",,
流し,[ながし],③或①,5081.1,"【名词】
1.流，冲，流放。
2.洗碗池，水池子。
3.澡塘内冲洗身体处，搓背。
4.串街（卖唱、揽客）。
5.（串街揽客的）出租汽车。
","台所の流し。
洗碗池。",5081.2
流す,[ながす],②,5082.1,"【他动词·五段/一类】
1.流走，使流动；冲走；冲洗（污秽）；（典当）当死；流传；播放；未完成；（出租车、艺人等）串街揽客；使流产；流放；（棒球）推棒轻击；偷工减料；〈接动词连用形后〉不当真，不认真做（某一动作）。
","涙を流す。
流泪。",5082.2
長袖1,[ちょうしゅう],◎,5083.1,"【名词】
1.僧侣，公卿。
2.长袖。
","長袖者流。
公卿，僧侣之流。",5083.2
長袖2,[ながそで],◎或④,5084.1,"【名词】
1.长袖，长袖衣服；不事武事的人。
","長袖のシャツ。
长袖衬衫。",5084.2
長続き,[ながつづき],③,5085.1,"【名·自动词·サ变/三类】
1.持续，持久。（物事が途切れることなく長く続くこと。永続すること。）
","何をしても長続きしない。
干什么也干不长。",5085.2
中でも,[なかでも],①,5086.1,"【副词】
1.尤其，其中尤以……。（多くのものの中で、特に。とりわけ。特別。）
","中でも数学の成績が最も悪い。
尤其是数学的成绩最差。",5086.2
中中,[なかなか],◎,5087.1,"【形容动词/ナ形容词】
1.颇，很。（予想した程度を上回るさま。かなりなさま。）
2.（后常接否定）（不）简单，（不）容易。（容易に実現しないさま。）
3.『古』反而。（予想や一般的な状況とは反対の結果になるさま。むしろ。かえって。）
4.『古』（后接否定）绝不，无论如何也不。（（あとに打消しの語を伴って）とうてい。けっして。）
","中中いい柄だ。
花样很好。",5087.2
半ば,[なかば],,5088.1,"【名词】
1.半。一半。
2.多半。大致。几乎。
","橋の半ばに立つ。
站在桥的中间。",5088.2
長引く,[ながびく],③,5089.1,"【自动词·五段/一类】
1.拖长，拖延。
","病気が長引く。
病久治未愈",5089.2
仲間,[なかま],③,5090.1,"【名词】
1.同志，朋友，伙伴，一伙，同事。
2.同类。
",,
中身,[なかみ],②,5091.1,"【名词】
1.容纳的东西。
2.内容。
3.刀身。
","トランクの中身を調べる。
检查皮箱里面的东西。",5091.2
眺める,[ながめる],③,5092.1,"【他动词·一段/二类】
1.凝视，注视，目不转睛地看；眺望（远方）；旁观，呆视，心不在焉地看；注视，观察。
","車窓から風景を眺める。
从车窗眺望风景。",5092.2
長持ち,[ながもち],③,5093.1,"【名·自动词·サ变/三类】
1.耐久，耐用，持久。
2.带盖的长方形衣箱。
","冷蔵庫に入れておけば長持ちする。
放在冰箱里就不容易坏。",5093.2
中休み,[なかやすみ],③,5094.1,"【名词】
1.【自动·三类】 ;中间休息，中途休息。（仕事の途中で休息すること。また、その休息。）
","ちょっと中休みしよう。
歇一会儿吧。",5094.2
仲良し,[なかよし],②,5095.1,"【名词】
1.相好，友好；相好的人，好朋友。
","和夫ちゃんとは大の仲良しだ。
跟和夫是最要好的。",5095.2
ながら,[ながら],①,5096.1,"【接续助词】
1.〈接动词连用形后〉一边……一边……；一面……一面……。表示两个动作同时进行。
2.〈接体言或动词连用形、形容词终止形和副词等后〉尽管，明知道……仍然……。表示既定的逆态接续。
【接头/接尾】
1.全部，都，表示同类事物处于相同状态中。
2.原样；原封不动；如……一样。
3.表示自身之意。
","テレビを見ながら食事する。
边看电视边吃饭。",5096.2
流れ,[ながれ],③,5097.1,"【名词】
1.流；流动；流体。
2.河流；流水；水流。
3.后续者；系统；派别；流派；血统；谱系。
4.小组；三五成群的人；散会后的小团体活动。
5.次序；流程。
6.漂泊（者）；流浪（的人）。
7.长辈或上级给斟的酒。
8.中止；停止。
9.屋顶斜坡；屋顶上有屋脊到屋檐的倾斜部分。
10.（典当物品）当死；死当。
【助数词】
1.杆；数旗等细长物品时的量词。
","流れを下る。
顺流而下。",5097.2
流れる,[ながれる],③,5098.1,"【自动词·一段/二类】
1.流淌；冲走；漂浮；洋溢；；流浪；偏向；（留言、信息等）扩散开去；（电）流通，播放，停止；（典当物）断赎；流产；（岁月）流逝；偏离（靶子）。
","汗が流れる。
流汗。",5098.2
就中,[なかんずく],②,5099.1,"【副词】
1.特别;尤其
","みんなよくできた。就中彼のはりっぱだ。
大家做得都好，尤其是他做得更出色。",5099.2
泣き声,[なきごえ],③或◎,5100.1,"【名词】
1.哭声，带哭的声音。
","泣き声で言う。
哭诉。",5100.2
鳴き声,[なきごえ],③或◎,5101.1,"【名词】
1.鸣声，啼声。
","鳥の鳴き声
鸟啼声；鸣声",5101.2
渚1,[みぎわ],◎,5102.1,"【名词】
1.水边，河滨，湖滨，海滨。
","汀にあそぶ水鳥。
在水边戏水的水鸟。",5102.2
渚2,[なぎさ],◎,5103.1,"【名词】
1.岸边；海滨。
",,
泣き面,[なきつら],,5104.1,"【名词】
1.哭脸(同泣き顔)
","泣き面に蜂。
屋漏更遭连夜雨，船破又遇顶头风。祸不单行。",5104.2
泣きべそ,[なきべそ],◎,5105.1,"【名词】
1.要哭的面孔。（泣きそうになってゆがめた顔つき。）
","泣きべそをかく。
哭丧着脸。",5105.2
泣き虫,[なきむし],③或④,5106.1,"【名词】
1.爱哭的人，哭鼻虫，一点小事就哭的性格或人。
",,
泣く,[なく],◎,5107.1,"【自动词·五段/一类】
1.哭，啼哭，哭泣。
2.感觉为难，吃到苦头，伤脑筋，懊悔，懊丧。
3.忍痛减价。
","泣いても笑ってもあと３日しかない。
哭也罢，笑也罢，不管怎样只剩三天了。",5107.2
鳴く,[なく],◎,5108.1,"【自动词·五段/一类】
1.啼，鸣叫。
","鳥が鳴く。
鸟叫。",5108.2
慰み,[なぐさみ],◎,5109.1,"【名词】
1.消遣，解闷，乐趣。（心を楽しませること。また、そのもの。たのしみ。気晴らし。）
2.玩弄。（からかったり、もてあそんだりすること。また、その相手。）
",,
慰める,[なぐさめる],④或◎,5110.1,"【他动词·一段/二类】
1.轻松，使愉快。
2.安慰。
","音楽が心を慰めてくれる。
音乐使我宽心。",5110.2
無くす,[なくす],◎,5111.1,"【他动词·五段/一类】
1.丢，丢失，丢掉。
2.丧失，失去。
3.消灭，去掉。
","財布を無くす。
丢失钱包。",5111.2
亡くす,[なくす],◎,5112.1,"【他动词·五段/一类】
1.死，丧。
","両親を亡くす。
失去双亲。",5112.2
無くなる,[なくなる],◎,5113.1,"【自动词·五段/一类】
1.没了，消失。
","財布が無くなる。
钱包遗失。",5113.2
亡くなる,[なくなる],◎,5114.1,"【自动词·五段/一类】
1.死；杀；灭亡。
","父が亡くなって３年になる。
父亲去世已经三年了。",5114.2
殴る,[なぐる],②,5115.1,"【他动词·五段/一类】
1.狠狠地揍。
2.打倒。
3.殴打；打，揍。
","横つらを殴る。
打嘴巴。",5115.2
嘆く,[なげく],②,5116.1,"【自他·五段/一类】
1.慨叹，叹惋。
2.叹息，叹气。悲叹，哀叹。
","夫の死を嘆く。
为丈夫的死而悲伤。",5116.2
投げ出す,[なげだす],③或◎,5117.1,"【他动词·五段/一类】
1.抛出，扔下；甩。
2.抛弃，放弃，丢弃。
3.豁出，拿出。
","包みを投げ出して逃げる。
扔下包袱逃跑。",5117.2
なけなし,[なけなし],◎,5118.1,"【名词】
1.仅有的一点点。（あるかないかわからないぐらいであること。ほとんど無いこと。）
","なけなしの金をはたく。
把仅有的一点点钱都拿出来。",5118.2
投げる,[なげる],②,5119.1,"【他动词·一段/二类】
1.投，抛，扔，掷；摔；提供；投射；投；放弃，不认真搞，潦草从事。
","石を投げる。
扔石头。",5119.2
